100304010	01	003	04	01	2006	2	1	S	17	1	1	1	2	1	1	0	3	0
100304011	01	003	04	01	2006	2	1	S	06	1	1	1	2	1	2	2	5	1
100304012	01	003	04	01	2006	2	1	S	06	1	1	1	2	1	1	0	3	0
100304013	01	003	04	01	2006	2	1	S	07	1	1	1	2	1	1	0	3	0
100304014	01	003	04	01	2006	2	1	S	06	1	1	1	2	5	1	0	3	0
100304016	01	003	04	01	2006	2	1	S	09	1	1	1	2	1	1	0	3	0
100304017	01	003	04	01	2006	2	1	S	07	1	1	1	2	1	1	0	3	0
100304018	01	003	04	01	2006	2	1	S	07	1	3	1	2	1	3	0	5	0
100304019	01	003	04	01	2006	2	1	S	06	1	1	2	2	1	1	0	3	0
100304020	01	003	04	01	2006	2	1	S	22	1	1	2	2	1	0	0	3	0
100304021	01	003	04	01	2006	2	1	S	08	1	3	1	2	1	1	2	3	0
100304022	01	003	04	01	2006	2	1	S	07	1	1	1	2	1	1	2	5	0
100304023	01	003	04	01	2006	2	1	S	06	1	1	1	2	1	1	2	5	0
100304024	01	003	04	01	2006	2	1	S	07	1	1	1	2	1	0	0	5	0
100304025	01	003	04	01	2006	2	1	S	08	1	1	1	2	1	2	1	3	0
100304026	01	003	04	01	2006	2	1	S	08	1	1	1	2	1	2	0	3	3
100304027	01	003	04	01	2006	2	1	S	09	1	1	1	2	1	1	0	3	0
100304028	01	003	04	01	2006	2	1	S	05	1	1	1	2	1	1	0	3	0
100304029	01	003	04	01	2006	2	1	S	06	1	1	1	2	1	1	0	1	0
100304030	01	003	04	01	2006	2	1	S	07	1	1	1	2	2	0	0	5	0
100304031	01	003	04	01	2006	2	1	S	08	1	1	1	2	1	2	0	3	3
100304032	01	003	04	01	2006	2	1	S	05	1	1	1	2	1	1	0	3	0
100304034	01	003	04	01	2006	2	1	S	12	1	1	1	2	1	1	1	3	0
100304035	01	003	04	01	2006	2	1	S	08	1	1	1	2	1	1	2	3	0
100304037	01	003	04	01	2006	2	1	S	06	1	1	1	2	1	1	3	3	0
100304038	01	003	04	01	2006	2	1	S	08	1	1	1	2	1	3	0	3	1
100304039	01	003	04	01	2006	2	1	S	06	1	1	1	2	1	1	0	1	0
100304040	01	003	04	01	2006	2	1	S	08	1	1	1	2	1	1	0	3	0
100304041	01	003	04	01	2006	2	1	S	08	1	1	1	2	1	1	0	1	0
100304042	01	003	04	01	2006	2	1	S	08	1	1	3	2	2	2	0	5	0
100304043	01	003	04	01	2006	2	1	S	11	1	1	3	2	2	2	0	3	0
100304044	01	003	04	01	2006	2	1	S	06	1	1	1	2	1	2	0	3	0
100304047	01	003	04	01	2006	2	1	S	07	1	1	3	2	1	1	0	5	0
100304048	01	003	04	01	2006	2	1	S	05	1	1	2	2	1	1	0	5	0
100304049	01	003	04	01	2006	2	1	S	10	1	1	2	2	1	1	0	3	0
100304050	01	003	04	01	2006	2	1	S	06	1	3	1	1	1	0	0	1	0
100304051	01	003	04	01	2006	2	1	S	07	1	1	1	2	1	1	0	3	0
100304052	01	003	04	01	2006	2	1	S	06	1	1	1	2	1	1	0	3	0
100304053	01	003	04	01	2006	2	1	S	09	1	1	1	2	1	2	2	3	0
100304054	01	003	04	01	2006	2	1	S	08	1	1	3	2	5	2	0	3	0
100304055	01	003	04	01	2006	2	1	S	08	1	1	1	2	1	1	0	3	0
100304056	01	003	04	01	2006	2	1	S	06	1	1	1	2	1	1	0	5	1
100304057	01	003	04	01	2006	2	1	S	06	1	1	1	2	1	2	0	5	0
100304059	01	003	04	01	2006	2	1	S	08	1	1	1	2	1	1	0	3	0
100304060	01	003	04	01	2006	2	1	S	14	1	1	1	2	1	1	0	1	0
100304061	01	003	04	01	2006	2	1	S	07	1	1	1	2	1	2	2	3	0
100304062	01	003	04	01	2006	2	1	S	08	1	1	1	2	1	1	0	3	0
100304063	01	003	04	01	2006	2	1	S	06	1	1	1	2	1	1	0	5	2
100304064	01	003	04	01	2006	2	1	S	07	2	1	1	2	1	2	0	5	0
100304065	01	003	04	01	2006	2	1	S	07	1	1	1	2	4	2	0	0	0
100304067	01	003	04	01	2006	2	1	S	07	1	1	1	2	1	1	0	3	3
100304068	01	003	04	01	2006	2	1	S	0	1	1	1	2	1	2	0	3	0
100304069	01	003	04	01	2006	2	1	S	12	1	1	1	2	1	2	0	5	1
100304070	01	003	04	01	2006	2	1	S	09	1	1	1	2	1	1	2	5	0
100304071	01	003	04	01	2006	2	1	S	08	1	1	1	2	1	2	0	5	0
100304072	01	003	04	01	2006	2	1	S	07	1	1	3	2	1	1	0	5	0
100304073	01	003	04	01	2006	2	1	S	08	1	1	1	2	1	1	0	3	4
100304074	01	003	04	01	2006	2	1	S	08	1	1	1	2	1	2	0	2	2
100304076	01	003	04	01	2006	2	1	S	06	1	1	1	2	1	2	0	3	0
100304078	01	003	04	01	2006	2	1	S	06	1	1	1	2	1	1	0	5	0
100304079	01	003	04	01	2006	2	1	S	08	1	1	1	2	1	1	0	1	0
100304080	01	003	04	01	2006	2	1	S	09	1	1	1	2	1	1	3	3	0
100304081	01	003	04	01	2006	2	1	S	07	1	1	2	2	1	1	2	5	3
100304082	01	003	04	01	2006	2	1	S	07	1	1	1	2	1	1	2	3	4
100304083	01	003	04	01	2006	2	1	S	05	1	1	1	2	1	1	0	3	0
100304084	01	003	04	01	2006	2	1	S	06	1	1	1	2	1	1	3	3	0
100304085	01	003	04	01	2006	2	1	S	06	1	1	1	2	1	1	2	3	1
100304086	01	003	04	01	2006	2	1	S	06	1	1	1	2	1	1	3	3	0
100304087	01	003	04	01	2006	2	1	S	10	1	1	1	2	1	1	0	5	0
100304090	01	003	04	01	2006	2	1	S	03	1	3	3	2	1	1	0	1	0
100304091	01	003	04	01	2006	2	1	S	11	1	1	1	2	0	1	0	1	0
100304093	01	003	04	01	2006	2	1	S	07	1	1	1	2	2	1	0	3	0
100304095	01	003	04	01	2006	2	1	S	08	1	1	1	2	1	2	0	1	0
100304096	01	003	04	01	2006	2	1	S	0	1	1	1	2	1	1	0	3	0
100304097	01	003	04	01	2006	2	1	S	06	1	1	1	2	1	1	0	5	0
100304098	01	003	04	01	2006	2	1	S	09	1	1	1	2	2	1	0	5	0
100304099	01	003	04	01	2006	2	1	S	05	1	1	1	2	1	1	2	5	0
100304100	01	003	04	01	2006	2	1	S	03	1	1	1	2	4	1	0	3	0
100304102	01	003	04	01	2006	2	1	S	08	1	1	1	2	2	1	0	3	0
100304104	01	003	04	01	2006	2	1	S	09	1	1	1	2	1	1	3	3	0
100603106	01	006	03	01	2006	1	1	S	07	1	1	1	2	4	1	0	5	0
100603107	01	006	03	01	2006	2	1	S	10	1	1	1	2	4	2	0	3	0
100603108	01	006	03	01	2006	1	1	S	04	1	1	1	2	5	1	0	5	0
100603115	01	006	03	01	2006	2	1	S	06	1	1	1	1	1	0	2	3	0
100603116	01	006	03	01	2006	1	1	S	05	1	1	1	2	1	1	0	5	0
100603119	01	006	03	01	2006	1	1	S	07	1	1	1	2	1	1	0	3	0
100603121	01	006	03	01	2006	1	1	S	07	1	1	1	2	1	2	0	5	0
100603123	01	006	03	01	2006	1	1	S	09	1	1	1	2	1	2	0	3	0
100603125	01	006	03	01	2006	1	1	S	08	1	3	1	2	1	2	0	5	0
100603127	01	006	03	01	2006	2	1	S	06	1	1	1	2	1	1	3	5	0
100603129	01	006	03	01	2006	2	1	S	06	1	1	1	2	1	1	0	5	0
